Unnamed: 0,delta,tau,gamma,beta_s,beta_h,beta_c,c_w,c_c,r_w,r_c,y
3083,0.3271484375,0.1455078125,0.4365234375,7.24609375,7.67578125,6.07421875,31.34765625,78.02734375,42.08984375,79.39453125,0.04769425142135186
3084,0.3271484375,0.1455078125,0.9345703125,18.33984375,7.67578125,6.07421875,31.34765625,78.02734375,42.08984375,79.39453125,0.060644346178142766
3085,0.3271484375,0.1455078125,0.9345703125,7.24609375,19.16015625,6.07421875,31.34765625,78.02734375,42.08984375,79.39453125,0.05843335439039798
3086,0.3271484375,0.1455078125,0.9345703125,7.24609375,7.67578125,0.01953125,31.34765625,78.02734375,42.08984375,79.39453125,0.031901452937460516
3087,0.3271484375,0.1455078125,0.9345703125,7.24609375,7.67578125,6.07421875,99.51171875,78.02734375,42.08984375,79.39453125,0.026531901452937462
3088,0.3271484375,0.1455078125,0.9345703125,7.24609375,7.67578125,6.07421875,31.34765625,79.19921875,42.08984375,79.39453125,0.035375868603916616
3089,0.3271484375,0.1455078125,0.9345703125,7.24609375,7.67578125,6.07421875,31.34765625,78.02734375,46.58203125,79.39453125,0.05811749842072015
3090,0.3271484375,0.1455078125,0.9345703125,7.24609375,7.67578125,6.07421875,31.34765625,78.02734375,42.08984375,55.95703125,0.035691724573594444
3091,0.3271484375,0.0654296875,0.4365234375,18.33984375,19.16015625,0.01953125,99.51171875,79.19921875,46.58203125,55.95703125,0.08780795957043588
3092,0.0908203125,0.1455078125,0.4365234375,18.33984375,19.16015625,0.01953125,99.51171875,79.19921875,46.58203125,55.95703125,0.004737839545167404
3093,0.0908203125,0.0654296875,0.9345703125,18.33984375,19.16015625,0.01953125,99.51171875,79.19921875,46.58203125,55.95703125,0.049589387239418824
3094,0.0908203125,0.0654296875,0.4365234375,7.24609375,19.16015625,0.01953125,99.51171875,79.19921875,46.58203125,55.95703125,0.07075173720783323
3095,0.0908203125,0.0654296875,0.4365234375,18.33984375,7.67578125,0.01953125,99.51171875,79.19921875,46.58203125,55.95703125,0.002842703727100442
3096,0.0908203125,0.0654296875,0.4365234375,18.33984375,19.16015625,6.07421875,99.51171875,79.19921875,46.58203125,55.95703125,0.06664560960202148
3097,0.0908203125,0.0654296875,0.4365234375,18.33984375,19.16015625,0.01953125,31.34765625,79.19921875,46.58203125,55.95703125,0.11307643714466203
3098,0.0908203125,0.0654296875,0.4365234375,18.33984375,19.16015625,0.01953125,99.51171875,78.02734375,46.58203125,55.95703125,0.010423246999368288
3099,0.0908203125,0.0654296875,0.4365234375,18.33984375,19.16015625,0.01953125,99.51171875,79.19921875,42.08984375,55.95703125,0.08401768793430196
3100,0.0908203125,0.0654296875,0.4365234375,18.33984375,19.16015625,0.01953125,99.51171875,79.19921875,46.58203125,79.39453125,0.05938092229943146
3101,0.0908203125,0.0654296875,0.4365234375,18.33984375,19.16015625,0.01953125,99.51171875,79.19921875,46.58203125,55.95703125,0.08812381554011371
3102,0.8271484375,0.6455078125,0.4345703125,17.24609375,17.67578125,16.07421875,81.34765625,28.02734375,92.08984375,29.39453125,0.012950094756790903
3103,0.5908203125,0.6455078125,0.4345703125,17.24609375,17.67578125,16.07421875,81.34765625,28.02734375,92.08984375,29.39453125,0.02242577384712571
3104,0.8271484375,0.5654296875,0.4345703125,17.24609375,17.67578125,16.07421875,81.34765625,28.02734375,92.08984375,29.39453125,0.1080227416298168
3105,0.8271484375,0.6455078125,0.9365234375,17.24609375,17.67578125,16.07421875,81.34765625,28.02734375,92.08984375,29.39453125,0.06948831332912192
3106,0.8271484375,0.6455078125,0.4345703125,8.33984375,17.67578125,16.07421875,81.34765625,28.02734375,92.08984375,29.39453125,0.060644346178142766
3107,0.8271484375,0.6455078125,0.4345703125,17.24609375,9.16015625,16.07421875,81.34765625,28.02734375,92.08984375,29.39453125,0.09602021478205938
3108,0.8271484375,0.6455078125,0.4345703125,17.24609375,17.67578125,10.01953125,81.34765625,28.02734375,92.08984375,29.39453125,0.05053695514845231
3109,0.8271484375,0.6455078125,0.4345703125,17.24609375,17.67578125,16.07421875,49.51171875,28.02734375,92.08984375,29.39453125,0.03158559696778269
3110,0.8271484375,0.6455078125,0.4345703125,17.24609375,17.67578125,16.07421875,81.34765625,29.19921875,92.08984375,29.39453125,0.04011370814908402
3111,0.8271484375,0.6455078125,0.4345703125,17.24609375,17.67578125,16.07421875,81.34765625,28.02734375,96.58203125,29.39453125,0.11244472520530638
3112,0.8271484375,0.6455078125,0.4345703125,17.24609375,17.67578125,16.07421875,81.34765625,28.02734375,92.08984375,5.95703125,0.058749210360075806
3113,0.8271484375,0.5654296875,0.9365234375,8.33984375,9.16015625,10.01953125,49.51171875,29.19921875,96.58203125,5.95703125,0.08970309538850284
3114,0.5908203125,0.6455078125,0.9365234375,8.33984375,9.16015625,10.01953125,49.51171875,29.19921875,96.58203125,5.95703125,0.04200884396715098
3115,0.5908203125,0.5654296875,0.4345703125,8.33984375,9.16015625,10.01953125,49.51171875,29.19921875,96.58203125,5.95703125,0.041377132027795326
3116,0.5908203125,0.5654296875,0.9365234375,17.24609375,9.16015625,10.01953125,49.51171875,29.19921875,96.58203125,5.95703125,0.09602021478205938
3117,0.5908203125,0.5654296875,0.9365234375,8.33984375,17.67578125,10.01953125,49.51171875,29.19921875,96.58203125,5.95703125,0.05590650663297536
3118,0.5908203125,0.5654296875,0.9365234375,8.33984375,9.16015625,16.07421875,49.51171875,29.19921875,96.58203125,5.95703125,0.03095388502842704
3119,0.5908203125,0.5654296875,0.9365234375,8.33984375,9.16015625,10.01953125,81.34765625,29.19921875,96.58203125,5.95703125,0.09665192672141504
3120,0.5908203125,0.5654296875,0.9365234375,8.33984375,9.16015625,10.01953125,49.51171875,28.02734375,96.58203125,5.95703125,0.039481996209728365
3121,0.5908203125,0.5654296875,0.9365234375,8.33984375,9.16015625,10.01953125,49.51171875,29.19921875,92.08984375,5.95703125,0.05527479469361971
3122,0.5908203125,0.5654296875,0.9365234375,8.33984375,9.16015625,10.01953125,49.51171875,29.19921875,96.58203125,29.39453125,0.012950094756790903
3123,0.5908203125,0.5654296875,0.9365234375,8.33984375,9.16015625,10.01953125,49.51171875,29.19921875,96.58203125,5.95703125,0.13802905874921037
3124,0.5771484375,0.3955078125,0.6845703125,2.24609375,12.67578125,11.07421875,6.34765625,3.02734375,67.08984375,4.39453125,0.06822488945041061
3125,0.8408203125,0.3955078125,0.6845703125,2.24609375,12.67578125,11.07421875,6.34765625,3.02734375,67.08984375,4.39453125,0.02337334175615919
3126,0.5771484375,0.8154296875,0.6845703125,2.24609375,12.67578125,11.07421875,6.34765625,3.02734375,67.08984375,4.39453125,0.01737207833228048
3127,0.5771484375,0.3955078125,0.1865234375,2.24609375,12.67578125,11.07421875,6.34765625,3.02734375,67.08984375,4.39453125,0.09222994314592546
3128,0.5771484375,0.3955078125,0.6845703125,13.33984375,12.67578125,11.07421875,6.34765625,3.02734375,67.08984375,4.39453125,0.04042956411876184
3129,0.5771484375,0.3955078125,0.6845703125,2.24609375,4.16015625,11.07421875,6.34765625,3.02734375,67.08984375,4.39453125,0.01010739102969046
3130,0.5771484375,0.3955078125,0.6845703125,2.24609375,12.67578125,5.01953125,6.34765625,3.02734375,67.08984375,4.39453125,0.03916614024005054
3131,0.5771484375,0.3955078125,0.6845703125,2.24609375,12.67578125,11.07421875,24.51171875,3.02734375,67.08984375,4.39453125,0.14624131396083387
3132,0.5771484375,0.3955078125,0.6845703125,2.24609375,12.67578125,11.07421875,6.34765625,54.19921875,67.08984375,4.39453125,0.04769425142135186
3133,0.5771484375,0.3955078125,0.6845703125,2.24609375,12.67578125,11.07421875,6.34765625,3.02734375,71.58203125,4.39453125,0.09854706253948199
3134,0.5771484375,0.3955078125,0.6845703125,2.24609375,12.67578125,11.07421875,6.34765625,3.02734375,67.08984375,80.95703125,0.03821857233101705
3135,0.5771484375,0.8154296875,0.1865234375,13.33984375,4.16015625,5.01953125,24.51171875,54.19921875,71.58203125,80.95703125,0.13897662665824384
3136,0.8408203125,0.3955078125,0.1865234375,13.33984375,4.16015625,5.01953125,24.51171875,54.19921875,71.58203125,80.95703125,0.04990524320909665
3137,0.8408203125,0.8154296875,0.6845703125,13.33984375,4.16015625,5.01953125,24.51171875,54.19921875,71.58203125,80.95703125,0.08243840808591282
3138,0.8408203125,0.8154296875,0.1865234375,2.24609375,4.16015625,5.01953125,24.51171875,54.19921875,71.58203125,80.95703125,0.008528111181301326
3139,0.8408203125,0.8154296875,0.1865234375,13.33984375,12.67578125,5.01953125,24.51171875,54.19921875,71.58203125,80.95703125,0.015792798483891344
3140,0.8408203125,0.8154296875,0.1865234375,13.33984375,4.16015625,11.07421875,24.51171875,54.19921875,71.58203125,80.95703125,0.06696146557169931
3141,0.8408203125,0.8154296875,0.1865234375,13.33984375,4.16015625,5.01953125,6.34765625,54.19921875,71.58203125,80.95703125,0.06253948199620973
3142,0.8408203125,0.8154296875,0.1865234375,13.33984375,4.16015625,5.01953125,24.51171875,3.02734375,71.58203125,80.95703125,0.014529374605180037
3143,0.8408203125,0.8154296875,0.1865234375,13.33984375,4.16015625,5.01953125,24.51171875,54.19921875,67.08984375,80.95703125,0.008528111181301326
3144,0.8408203125,0.8154296875,0.1865234375,13.33984375,4.16015625,5.01953125,24.51171875,54.19921875,71.58203125,4.39453125,0.06538218572331017
3145,0.8408203125,0.8154296875,0.1865234375,13.33984375,4.16015625,5.01953125,24.51171875,54.19921875,71.58203125,80.95703125,0.022741629816803537
3146,0.0771484375,0.8955078125,0.1845703125,12.24609375,2.67578125,1.07421875,56.34765625,53.02734375,17.08984375,54.39453125,0.04706253948199621
3147,0.3408203125,0.8955078125,0.1845703125,12.24609375,2.67578125,1.07421875,56.34765625,53.02734375,17.08984375,54.39453125,0.043588123815540114
3148,0.0771484375,0.3154296875,0.1845703125,12.24609375,2.67578125,1.07421875,56.34765625,53.02734375,17.08984375,54.39453125,0.04074542008843967
3149,0.0771484375,0.8955078125,0.6865234375,12.24609375,2.67578125,1.07421875,56.34765625,53.02734375,17.08984375,54.39453125,0.07738471257106759
3150,0.0771484375,0.8955078125,0.1845703125,3.33984375,2.67578125,1.07421875,56.34765625,53.02734375,17.08984375,54.39453125,0.04042956411876184
3151,0.0771484375,0.8955078125,0.1845703125,12.24609375,14.16015625,1.07421875,56.34765625,53.02734375,17.08984375,54.39453125,0.0915982312065698
3152,0.0771484375,0.8955078125,0.1845703125,12.24609375,2.67578125,15.01953125,56.34765625,53.02734375,17.08984375,54.39453125,0.043272267845862286
3153,0.0771484375,0.8955078125,0.1845703125,12.24609375,2.67578125,1.07421875,74.51171875,53.02734375,17.08984375,54.39453125,0.025268477574226154
3154,0.0771484375,0.8955078125,0.1845703125,12.24609375,2.67578125,1.07421875,56.34765625,4.19921875,17.08984375,54.39453125,0.11876184459886292
3155,0.0771484375,0.8955078125,0.1845703125,12.24609375,2.67578125,1.07421875,56.34765625,53.02734375,21.58203125,54.39453125,0.028427037271004423
3156,0.0771484375,0.8955078125,0.1845703125,12.24609375,2.67578125,1.07421875,56.34765625,53.02734375,17.08984375,30.95703125,0.01547694251421352
3157,0.0771484375,0.3154296875,0.6865234375,3.33984375,14.16015625,15.01953125,74.51171875,4.19921875,21.58203125,30.95703125,0.04421983575489577
3158,0.3408203125,0.8955078125,0.6865234375,3.33984375,14.16015625,15.01953125,74.51171875,4.19921875,21.58203125,30.95703125,0.06253948199620973
3159,0.3408203125,0.3154296875,0.1845703125,3.33984375,14.16015625,15.01953125,74.51171875,4.19921875,21.58203125,30.95703125,0.0410612760581175
3160,0.3408203125,0.3154296875,0.6865234375,12.24609375,14.16015625,15.01953125,74.51171875,4.19921875,21.58203125,30.95703125,0.03253316487681617
3161,0.3408203125,0.3154296875,0.6865234375,3.33984375,2.67578125,15.01953125,74.51171875,4.19921875,21.58203125,30.95703125,0.047378395451674035
3162,0.3408203125,0.3154296875,0.6865234375,3.33984375,14.16015625,1.07421875,74.51171875,4.19921875,21.58203125,30.95703125,0.06980416929879975
3163,0.3408203125,0.3154296875,0.6865234375,3.33984375,14.16015625,15.01953125,56.34765625,4.19921875,21.58203125,30.95703125,0.007264687302590019
3164,0.3408203125,0.3154296875,0.6865234375,3.33984375,14.16015625,15.01953125,74.51171875,53.02734375,21.58203125,30.95703125,0.05022109917877448
3165,0.3408203125,0.3154296875,0.6865234375,3.33984375,14.16015625,15.01953125,74.51171875,4.19921875,17.08984375,30.95703125,0.05780164245104232
3166,0.3408203125,0.3154296875,0.6865234375,3.33984375,14.16015625,15.01953125,74.51171875,4.19921875,21.58203125,54.39453125,0.016424510423247
3167,0.3408203125,0.3154296875,0.6865234375,3.33984375,14.16015625,15.01953125,74.51171875,4.19921875,21.58203125,30.95703125,0.05369551484523057
3168,0.1083984375,0.4267578125,0.7783203125,7.87109375,17.05078125,15.44921875,78.22265625,6.15234375,1.46484375,7.51953125,0.019898926089703096
3169,0.3720703125,0.4267578125,0.7783203125,7.87109375,17.05078125,15.44921875,78.22265625,6.15234375,1.46484375,7.51953125,0.003790271636133923
3170,0.1083984375,0.0341796875,0.7783203125,7.87109375,17.05078125,15.44921875,78.22265625,6.15234375,1.46484375,7.51953125,0.00410612760581175
3171,0.1083984375,0.4267578125,0.3427734375,7.87109375,17.05078125,15.44921875,78.22265625,6.15234375,1.46484375,7.51953125,0.03442830069488313
3172,0.1083984375,0.4267578125,0.7783203125,1.46484375,17.05078125,15.44921875,78.22265625,6.15234375,1.46484375,7.51953125,0.09254579911560329
3173,0.1083984375,0.4267578125,0.7783203125,7.87109375,2.28515625,15.44921875,78.22265625,6.15234375,1.46484375,7.51953125,0.033480732785849655
3174,0.1083984375,0.4267578125,0.7783203125,7.87109375,17.05078125,1.89453125,78.22265625,6.15234375,1.46484375,7.51953125,0.02337334175615919
3175,0.1083984375,0.4267578125,0.7783203125,7.87109375,17.05078125,15.44921875,52.63671875,6.15234375,1.46484375,7.51953125,0.0622236260265319
3176,0.1083984375,0.4267578125,0.7783203125,7.87109375,17.05078125,15.44921875,78.22265625,38.57421875,1.46484375,7.51953125,0.02969046114971573
3177,0.1083984375,0.4267578125,0.7783203125,7.87109375,17.05078125,15.44921875,78.22265625,6.15234375,68.45703125,7.51953125,0.010739102969046115
3178,0.1083984375,0.4267578125,0.7783203125,7.87109375,17.05078125,15.44921875,78.22265625,6.15234375,1.46484375,96.58203125,0.09317751105495894
3179,0.1083984375,0.0341796875,0.3427734375,1.46484375,2.28515625,1.89453125,52.63671875,38.57421875,68.45703125,96.58203125,0.07201516108654453
3180,0.3720703125,0.4267578125,0.3427734375,1.46484375,2.28515625,1.89453125,52.63671875,38.57421875,68.45703125,96.58203125,0.11781427668982944
3181,0.3720703125,0.0341796875,0.7783203125,1.46484375,2.28515625,1.89453125,52.63671875,38.57421875,68.45703125,96.58203125,0.05527479469361971
3182,0.3720703125,0.0341796875,0.3427734375,7.87109375,2.28515625,1.89453125,52.63671875,38.57421875,68.45703125,96.58203125,0.051168667087807956
3183,0.3720703125,0.0341796875,0.3427734375,1.46484375,17.05078125,1.89453125,52.63671875,38.57421875,68.45703125,96.58203125,0.14845230574857865
3184,0.3720703125,0.0341796875,0.3427734375,1.46484375,2.28515625,15.44921875,52.63671875,38.57421875,68.45703125,96.58203125,0.0903348073278585
3185,0.3720703125,0.0341796875,0.3427734375,1.46484375,2.28515625,1.89453125,78.22265625,38.57421875,68.45703125,96.58203125,0.03253316487681617
3186,0.3720703125,0.0341796875,0.3427734375,1.46484375,2.28515625,1.89453125,52.63671875,6.15234375,68.45703125,96.58203125,0.0410612760581175
3187,0.3720703125,0.0341796875,0.3427734375,1.46484375,2.28515625,1.89453125,52.63671875,38.57421875,1.46484375,96.58203125,0.12539481996209728
3188,0.3720703125,0.0341796875,0.3427734375,1.46484375,2.28515625,1.89453125,52.63671875,38.57421875,68.45703125,7.51953125,0.027795325331648767
3189,0.3720703125,0.0341796875,0.3427734375,1.46484375,2.28515625,1.89453125,52.63671875,38.57421875,68.45703125,96.58203125,0.07612128869235628
3190,0.6083984375,0.9267578125,0.2783203125,17.87109375,7.05078125,5.44921875,28.22265625,56.15234375,51.46484375,57.51953125,0.08875552747946937
3191,0.8720703125,0.9267578125,0.2783203125,17.87109375,7.05078125,5.44921875,28.22265625,56.15234375,51.46484375,57.51953125,0.08464939987365762
3192,0.6083984375,0.5341796875,0.2783203125,17.87109375,7.05078125,5.44921875,28.22265625,56.15234375,51.46484375,57.51953125,0.05653821857233102
3193,0.6083984375,0.9267578125,0.8427734375,17.87109375,7.05078125,5.44921875,28.22265625,56.15234375,51.46484375,57.51953125,0.11212886923562855
3194,0.6083984375,0.9267578125,0.2783203125,11.46484375,7.05078125,5.44921875,28.22265625,56.15234375,51.46484375,57.51953125,0.04264055590650663
3195,0.6083984375,0.9267578125,0.2783203125,17.87109375,12.28515625,5.44921875,28.22265625,56.15234375,51.46484375,57.51953125,0.10770688566013897
3196,0.6083984375,0.9267578125,0.2783203125,17.87109375,7.05078125,11.89453125,28.22265625,56.15234375,51.46484375,57.51953125,0.004737839545167404
3197,0.6083984375,0.9267578125,0.2783203125,17.87109375,7.05078125,5.44921875,2.63671875,56.15234375,51.46484375,57.51953125,0.02021478205938092
3198,0.6083984375,0.9267578125,0.2783203125,17.87109375,7.05078125,5.44921875,28.22265625,88.57421875,51.46484375,57.51953125,0.018951358180669616
3199,0.6083984375,0.9267578125,0.2783203125,17.87109375,7.05078125,5.44921875,28.22265625,56.15234375,18.45703125,57.51953125,0.025268477574226154
3200,0.6083984375,0.9267578125,0.2783203125,17.87109375,7.05078125,5.44921875,28.22265625,56.15234375,51.46484375,46.58203125,0.09759949463044852
3201,0.6083984375,0.5341796875,0.8427734375,11.46484375,12.28515625,11.89453125,2.63671875,88.57421875,18.45703125,46.58203125,0.003790271636133923
3202,0.8720703125,0.9267578125,0.8427734375,11.46484375,12.28515625,11.89453125,2.63671875,88.57421875,18.45703125,46.58203125,0.018003790271636132
3203,0.8720703125,0.5341796875,0.2783203125,11.46484375,12.28515625,11.89453125,2.63671875,88.57421875,18.45703125,46.58203125,0.08591282375236892
3204,0.8720703125,0.5341796875,0.8427734375,17.87109375,12.28515625,11.89453125,2.63671875,88.57421875,18.45703125,46.58203125,0.02021478205938092
