delta,tau,gamma,beta_s,beta_h,beta_c,c_w,c_c,r_w,r_c,y
0.9853515625,0.6396484375,0.8935546875,3.88671875,15.56640625,2.28515625,38.18359375,56.15234375,57.91015625,21.19140625,0.011682980738869593
0.9853515625,0.6396484375,0.8935546875,3.88671875,0.01953125,14.90234375,38.18359375,56.15234375,57.91015625,21.19140625,0.0
0.9853515625,0.6396484375,0.8935546875,3.88671875,0.01953125,2.28515625,66.89453125,56.15234375,57.91015625,21.19140625,0.0012630249447426586
0.9853515625,0.6396484375,0.8935546875,3.88671875,0.01953125,2.28515625,38.18359375,63.57421875,57.91015625,21.19140625,0.1152510262077676
0.9853515625,0.6396484375,0.8935546875,3.88671875,0.01953125,2.28515625,38.18359375,56.15234375,94.82421875,21.19140625,0.0
0.9853515625,0.6396484375,0.8935546875,3.88671875,0.01953125,2.28515625,38.18359375,56.15234375,57.91015625,78.22265625,0.15882538680138933
0.9853515625,0.6396484375,0.8935546875,3.88671875,0.01953125,2.28515625,38.18359375,56.15234375,57.91015625,21.19140625,0.06094095358383328
0.1044921875,0.5712890625,0.0087890625,19.35546875,5.56640625,4.90234375,16.89453125,13.57421875,44.82421875,28.22265625,0.0006315124723713293
0.4853515625,0.5712890625,0.0087890625,19.35546875,5.56640625,4.90234375,16.89453125,13.57421875,44.82421875,28.22265625,0.022734449005367856
0.1044921875,0.1396484375,0.0087890625,19.35546875,5.56640625,4.90234375,16.89453125,13.57421875,44.82421875,28.22265625,0.056520366277233974
0.1044921875,0.5712890625,0.3935546875,19.35546875,5.56640625,4.90234375,16.89453125,13.57421875,44.82421875,28.22265625,0.02841806125670982
0.1044921875,0.5712890625,0.0087890625,13.88671875,5.56640625,4.90234375,16.89453125,13.57421875,44.82421875,28.22265625,0.04799494790022103
0.1044921875,0.5712890625,0.0087890625,19.35546875,10.01953125,4.90234375,16.89453125,13.57421875,44.82421875,28.22265625,0.04420587306599305
0.1044921875,0.5712890625,0.0087890625,19.35546875,5.56640625,12.28515625,16.89453125,13.57421875,44.82421875,28.22265625,0.02305020524155352
0.1044921875,0.5712890625,0.0087890625,19.35546875,5.56640625,4.90234375,88.18359375,13.57421875,44.82421875,28.22265625,0.07104515314177455
0.1044921875,0.5712890625,0.0087890625,19.35546875,5.56640625,4.90234375,16.89453125,6.15234375,44.82421875,28.22265625,0.031259867382380804
0.1044921875,0.5712890625,0.0087890625,19.35546875,5.56640625,4.90234375,16.89453125,13.57421875,7.91015625,28.22265625,0.040732554467950745
0.1044921875,0.5712890625,0.0087890625,19.35546875,5.56640625,4.90234375,16.89453125,13.57421875,44.82421875,71.19140625,0.05683612251341964
0.1044921875,0.1396484375,0.3935546875,13.88671875,10.01953125,12.28515625,88.18359375,6.15234375,7.91015625,71.19140625,0.06220397852857594
0.4853515625,0.5712890625,0.3935546875,13.88671875,10.01953125,12.28515625,88.18359375,6.15234375,7.91015625,71.19140625,0.02778654878433849
0.4853515625,0.1396484375,0.0087890625,13.88671875,10.01953125,12.28515625,88.18359375,6.15234375,7.91015625,71.19140625,0.0
0.4853515625,0.1396484375,0.3935546875,19.35546875,10.01953125,12.28515625,88.18359375,6.15234375,7.91015625,71.19140625,0.015787811809283233
0.4853515625,0.1396484375,0.3935546875,13.88671875,5.56640625,12.28515625,88.18359375,6.15234375,7.91015625,71.19140625,0.0053678560151563
0.4853515625,0.1396484375,0.3935546875,13.88671875,10.01953125,4.90234375,88.18359375,6.15234375,7.91015625,71.19140625,0.19987369750552572
0.4853515625,0.1396484375,0.3935546875,13.88671875,10.01953125,12.28515625,16.89453125,6.15234375,7.91015625,71.19140625,0.00884117461319861
0.4853515625,0.1396484375,0.3935546875,13.88671875,10.01953125,12.28515625,88.18359375,13.57421875,7.91015625,71.19140625,0.0
0.4853515625,0.1396484375,0.3935546875,13.88671875,10.01953125,12.28515625,88.18359375,6.15234375,44.82421875,71.19140625,0.07167666561414587
0.4853515625,0.1396484375,0.3935546875,13.88671875,10.01953125,12.28515625,88.18359375,6.15234375,7.91015625,28.22265625,0.0
0.4853515625,0.1396484375,0.3935546875,13.88671875,10.01953125,12.28515625,88.18359375,6.15234375,7.91015625,71.19140625,0.07767603410167351
0.0732421875,0.1025390625,0.9150390625,1.23046875,14.94140625,19.27734375,45.01953125,66.69921875,35.44921875,81.34765625,0.0107357120303126
0.4541015625,0.1025390625,0.9150390625,1.23046875,14.94140625,19.27734375,45.01953125,66.69921875,35.44921875,81.34765625,0.10672560783075466
0.0732421875,0.4833984375,0.9150390625,1.23046875,14.94140625,19.27734375,45.01953125,66.69921875,35.44921875,81.34765625,0.20334701610356803
0.0732421875,0.1025390625,0.6123046875,1.23046875,14.94140625,19.27734375,45.01953125,66.69921875,35.44921875,81.34765625,0.0022102936532996525
0.0732421875,0.1025390625,0.9150390625,10.76171875,14.94140625,19.27734375,45.01953125,66.69921875,35.44921875,81.34765625,0.02305020524155352
0.0732421875,0.1025390625,0.9150390625,1.23046875,3.14453125,19.27734375,45.01953125,66.69921875,35.44921875,81.34765625,0.017998105462582886
0.0732421875,0.1025390625,0.9150390625,1.23046875,14.94140625,5.41015625,45.01953125,66.69921875,35.44921875,81.34765625,0.05083675402589201
0.0732421875,0.1025390625,0.9150390625,1.23046875,14.94140625,19.27734375,85.05859375,66.69921875,35.44921875,81.34765625,0.08999052731291443
0.0732421875,0.1025390625,0.9150390625,1.23046875,14.94140625,19.27734375,45.01953125,40.52734375,35.44921875,81.34765625,0.04389011682980739
0.0732421875,0.1025390625,0.9150390625,1.23046875,14.94140625,19.27734375,45.01953125,66.69921875,54.78515625,81.34765625,0.0830438901168298
0.0732421875,0.1025390625,0.9150390625,1.23046875,14.94140625,19.27734375,45.01953125,66.69921875,35.44921875,5.56640625,0.09093779602147142
0.0732421875,0.4833984375,0.6123046875,10.76171875,3.14453125,5.41015625,85.05859375,40.52734375,54.78515625,5.56640625,0.02368171771392485
0.4541015625,0.1025390625,0.6123046875,10.76171875,3.14453125,5.41015625,85.05859375,40.52734375,54.78515625,5.56640625,0.04799494790022103
0.4541015625,0.4833984375,0.9150390625,10.76171875,3.14453125,5.41015625,85.05859375,40.52734375,54.78515625,5.56640625,0.016419324281654563
0.4541015625,0.4833984375,0.6123046875,1.23046875,3.14453125,5.41015625,85.05859375,40.52734375,54.78515625,5.56640625,0.024628986422481843
0.4541015625,0.4833984375,0.6123046875,10.76171875,14.94140625,5.41015625,85.05859375,40.52734375,54.78515625,5.56640625,0.011682980738869593
0.4541015625,0.4833984375,0.6123046875,10.76171875,3.14453125,19.27734375,85.05859375,40.52734375,54.78515625,5.56640625,0.007578149668455952
0.4541015625,0.4833984375,0.6123046875,10.76171875,3.14453125,5.41015625,45.01953125,40.52734375,54.78515625,5.56640625,0.020208399115882538
0.4541015625,0.4833984375,0.6123046875,10.76171875,3.14453125,5.41015625,85.05859375,66.69921875,54.78515625,5.56640625,0.03631196716135144
0.4541015625,0.4833984375,0.6123046875,10.76171875,3.14453125,5.41015625,85.05859375,40.52734375,35.44921875,5.56640625,0.0
0.4541015625,0.4833984375,0.6123046875,10.76171875,3.14453125,5.41015625,85.05859375,40.52734375,54.78515625,81.34765625,0.008209662140827282
0.4541015625,0.4833984375,0.6123046875,10.76171875,3.14453125,5.41015625,85.05859375,40.52734375,54.78515625,5.56640625,0.000947268708556994
0.5732421875,0.6025390625,0.4150390625,11.23046875,4.94140625,9.27734375,95.01953125,16.69921875,85.44921875,31.34765625,0.013261761919797915
0.9541015625,0.6025390625,0.4150390625,11.23046875,4.94140625,9.27734375,95.01953125,16.69921875,85.44921875,31.34765625,0.02368171771392485
0.5732421875,0.9833984375,0.4150390625,11.23046875,4.94140625,9.27734375,95.01953125,16.69921875,85.44921875,31.34765625,0.10451531417745501
0.5732421875,0.6025390625,0.1123046875,11.23046875,4.94140625,9.27734375,95.01953125,16.69921875,85.44921875,31.34765625,0.012946005683612252
0.5732421875,0.6025390625,0.4150390625,0.76171875,4.94140625,9.27734375,95.01953125,16.69921875,85.44921875,31.34765625,0.14145879381117776
0.5732421875,0.6025390625,0.4150390625,11.23046875,13.14453125,9.27734375,95.01953125,16.69921875,85.44921875,31.34765625,0.09377960214714241
0.5732421875,0.6025390625,0.4150390625,11.23046875,4.94140625,15.41015625,95.01953125,16.69921875,85.44921875,31.34765625,0.025260498894853173
0.5732421875,0.6025390625,0.4150390625,11.23046875,4.94140625,9.27734375,35.05859375,16.69921875,85.44921875,31.34765625,0.09220082096621408
0.5732421875,0.6025390625,0.4150390625,11.23046875,4.94140625,9.27734375,95.01953125,90.52734375,85.44921875,31.34765625,0.03347016103568046
0.5732421875,0.6025390625,0.4150390625,11.23046875,4.94140625,9.27734375,95.01953125,16.69921875,4.78515625,31.34765625,0.03631196716135144
0.5732421875,0.6025390625,0.4150390625,11.23046875,4.94140625,9.27734375,95.01953125,16.69921875,85.44921875,55.56640625,0.015787811809283233
0.5732421875,0.9833984375,0.1123046875,0.76171875,13.14453125,15.41015625,35.05859375,90.52734375,4.78515625,55.56640625,0.12503946952952322
0.9541015625,0.6025390625,0.1123046875,0.76171875,13.14453125,15.41015625,35.05859375,90.52734375,4.78515625,55.56640625,0.0
0.9541015625,0.9833984375,0.4150390625,0.76171875,13.14453125,15.41015625,35.05859375,90.52734375,4.78515625,55.56640625,0.02305020524155352
0.9541015625,0.9833984375,0.1123046875,11.23046875,13.14453125,15.41015625,35.05859375,90.52734375,4.78515625,55.56640625,0.059046416166719295
0.9541015625,0.9833984375,0.1123046875,0.76171875,4.94140625,15.41015625,35.05859375,90.52734375,4.78515625,55.56640625,0.01357751815598358
0.9541015625,0.9833984375,0.1123046875,0.76171875,13.14453125,9.27734375,35.05859375,90.52734375,4.78515625,55.56640625,0.02968108620145248
0.9541015625,0.9833984375,0.1123046875,0.76171875,13.14453125,15.41015625,95.01953125,90.52734375,4.78515625,55.56640625,0.08714872118724344
0.9541015625,0.9833984375,0.1123046875,0.76171875,13.14453125,15.41015625,35.05859375,16.69921875,4.78515625,55.56640625,0.013893274392169246
0.9541015625,0.9833984375,0.1123046875,0.76171875,13.14453125,15.41015625,35.05859375,90.52734375,85.44921875,55.56640625,0.13388064414272183
0.9541015625,0.9833984375,0.1123046875,0.76171875,13.14453125,15.41015625,35.05859375,90.52734375,4.78515625,31.34765625,0.023365961477739186
0.9541015625,0.9833984375,0.1123046875,0.76171875,13.14453125,15.41015625,35.05859375,90.52734375,4.78515625,55.56640625,0.0
0.8232421875,0.3525390625,0.6650390625,6.23046875,9.94140625,4.27734375,20.01953125,41.69921875,60.44921875,6.34765625,0.0473634354278497
0.7041015625,0.3525390625,0.6650390625,6.23046875,9.94140625,4.27734375,20.01953125,41.69921875,60.44921875,6.34765625,0.12977581307230818
0.8232421875,0.7333984375,0.6650390625,6.23046875,9.94140625,4.27734375,20.01953125,41.69921875,60.44921875,6.34765625,0.04136406694032207
0.8232421875,0.3525390625,0.8623046875,6.23046875,9.94140625,4.27734375,20.01953125,41.69921875,60.44921875,6.34765625,0.05304704767919166
0.8232421875,0.3525390625,0.6650390625,15.76171875,9.94140625,4.27734375,20.01953125,41.69921875,60.44921875,6.34765625,0.11935585727818124
0.8232421875,0.3525390625,0.6650390625,6.23046875,18.14453125,4.27734375,20.01953125,41.69921875,60.44921875,6.34765625,0.01894537417113988
0.8232421875,0.3525390625,0.6650390625,6.23046875,9.94140625,0.41015625,20.01953125,41.69921875,60.44921875,6.34765625,0.023997473950110516
0.8232421875,0.3525390625,0.6650390625,6.23046875,9.94140625,4.27734375,10.05859375,41.69921875,60.44921875,6.34765625,0.011367224502683928
0.8232421875,0.3525390625,0.6650390625,6.23046875,9.94140625,4.27734375,20.01953125,15.52734375,60.44921875,6.34765625,0.02652352383959583
0.8232421875,0.3525390625,0.6650390625,6.23046875,9.94140625,4.27734375,20.01953125,41.69921875,29.78515625,6.34765625,0.0
0.8232421875,0.3525390625,0.6650390625,6.23046875,9.94140625,4.27734375,20.01953125,41.69921875,60.44921875,30.56640625,0.0006315124723713293
0.8232421875,0.7333984375,0.8623046875,15.76171875,18.14453125,0.41015625,10.05859375,15.52734375,29.78515625,30.56640625,0.025892011367224504
0.7041015625,0.3525390625,0.8623046875,15.76171875,18.14453125,0.41015625,10.05859375,15.52734375,29.78515625,30.56640625,0.06378275970950427
0.7041015625,0.7333984375,0.6650390625,15.76171875,18.14453125,0.41015625,10.05859375,15.52734375,29.78515625,30.56640625,0.03410167350805179
0.7041015625,0.7333984375,0.8623046875,6.23046875,18.14453125,0.41015625,10.05859375,15.52734375,29.78515625,30.56640625,0.012630249447426587
0.7041015625,0.7333984375,0.8623046875,15.76171875,9.94140625,0.41015625,10.05859375,15.52734375,29.78515625,30.56640625,0.011682980738869593
0.7041015625,0.7333984375,0.8623046875,15.76171875,18.14453125,4.27734375,10.05859375,15.52734375,29.78515625,30.56640625,0.00031575623618566466
0.7041015625,0.7333984375,0.8623046875,15.76171875,18.14453125,0.41015625,20.01953125,15.52734375,29.78515625,30.56640625,0.016103568045468898
0.7041015625,0.7333984375,0.8623046875,15.76171875,18.14453125,0.41015625,10.05859375,41.69921875,29.78515625,30.56640625,0.020208399115882538
0.7041015625,0.7333984375,0.8623046875,15.76171875,18.14453125,0.41015625,10.05859375,15.52734375,60.44921875,30.56640625,0.00031575623618566466
0.7041015625,0.7333984375,0.8623046875,15.76171875,18.14453125,0.41015625,10.05859375,15.52734375,29.78515625,6.34765625,0.030628354910009474
0.7041015625,0.7333984375,0.8623046875,15.76171875,18.14453125,0.41015625,10.05859375,15.52734375,29.78515625,30.56640625,0.07388695926744553
0.3232421875,0.8525390625,0.1650390625,16.23046875,19.94140625,14.27734375,70.01953125,91.69921875,10.44921875,56.34765625,0.016103568045468898
0.2041015625,0.8525390625,0.1650390625,16.23046875,19.94140625,14.27734375,70.01953125,91.69921875,10.44921875,56.34765625,0.07104515314177455
0.3232421875,0.2333984375,0.1650390625,16.23046875,19.94140625,14.27734375,70.01953125,91.69921875,10.44921875,56.34765625,0.02904957372908115
0.3232421875,0.8525390625,0.3623046875,16.23046875,19.94140625,14.27734375,70.01953125,91.69921875,10.44921875,56.34765625,0.048942216608778025
0.3232421875,0.8525390625,0.1650390625,5.76171875,19.94140625,14.27734375,70.01953125,91.69921875,10.44921875,56.34765625,0.00031575623618566466
0.3232421875,0.8525390625,0.1650390625,16.23046875,8.14453125,14.27734375,70.01953125,91.69921875,10.44921875,56.34765625,0.03757499210609409
0.3232421875,0.8525390625,0.1650390625,16.23046875,19.94140625,10.41015625,70.01953125,91.69921875,10.44921875,56.34765625,0.019892642879696873
0.3232421875,0.8525390625,0.1650390625,16.23046875,19.94140625,14.27734375,60.05859375,91.69921875,10.44921875,56.34765625,0.03789074834227976
0.3232421875,0.8525390625,0.1650390625,16.23046875,19.94140625,14.27734375,70.01953125,65.52734375,10.44921875,56.34765625,0.09820018945374172
0.3232421875,0.8525390625,0.1650390625,16.23046875,19.94140625,14.27734375,70.01953125,91.69921875,79.78515625,56.34765625,0.11304073255446795
0.3232421875,0.8525390625,0.1650390625,16.23046875,19.94140625,14.27734375,70.01953125,91.69921875,10.44921875,80.56640625,0.0006315124723713293
0.3232421875,0.2333984375,0.3623046875,5.76171875,8.14453125,10.41015625,60.05859375,65.52734375,79.78515625,80.56640625,0.02083991158825387
0.2041015625,0.8525390625,0.3623046875,5.76171875,8.14453125,10.41015625,60.05859375,65.52734375,79.78515625,80.56640625,0.007578149668455952
0.2041015625,0.2333984375,0.1650390625,5.76171875,8.14453125,10.41015625,60.05859375,65.52734375,79.78515625,80.56640625,0.0580991474581623
0.2041015625,0.2333984375,0.3623046875,16.23046875,8.14453125,10.41015625,60.05859375,65.52734375,79.78515625,80.56640625,0.0732554467950742
0.2041015625,0.2333984375,0.3623046875,5.76171875,19.94140625,10.41015625,60.05859375,65.52734375,79.78515625,80.56640625,0.02841806125670982
0.2041015625,0.2333984375,0.3623046875,5.76171875,8.14453125,14.27734375,60.05859375,65.52734375,79.78515625,80.56640625,0.009156930849384275
0.2041015625,0.2333984375,0.3623046875,5.76171875,8.14453125,10.41015625,70.01953125,65.52734375,79.78515625,80.56640625,0.0012630249447426586
0.2041015625,0.2333984375,0.3623046875,5.76171875,8.14453125,10.41015625,60.05859375,91.69921875,79.78515625,80.56640625,0.0903062835491001
0.2041015625,0.2333984375,0.3623046875,5.76171875,8.14453125,10.41015625,60.05859375,65.52734375,10.44921875,80.56640625,0.08778023365961478
0.2041015625,0.2333984375,0.3623046875,5.76171875,8.14453125,10.41015625,60.05859375,65.52734375,79.78515625,56.34765625,0.08714872118724344
0.2041015625,0.2333984375,0.3623046875,5.76171875,8.14453125,10.41015625,60.05859375,65.52734375,79.78515625,80.56640625,0.07388695926744553
0.4482421875,0.4775390625,0.2900390625,18.73046875,17.44140625,16.77734375,7.51953125,29.19921875,72.94921875,43.84765625,0.0
0.5791015625,0.4775390625,0.2900390625,18.73046875,17.44140625,16.77734375,7.51953125,29.19921875,72.94921875,43.84765625,0.006630880959898958
0.4482421875,0.1083984375,0.2900390625,18.73046875,17.44140625,16.77734375,7.51953125,29.19921875,72.94921875,43.84765625,0.04325860435743606
0.4482421875,0.4775390625,0.9873046875,18.73046875,17.44140625,16.77734375,7.51953125,29.19921875,72.94921875,43.84765625,0.012314493211240922
0.4482421875,0.4775390625,0.2900390625,3.26171875,17.44140625,16.77734375,7.51953125,29.19921875,72.94921875,43.84765625,0.020208399115882538
0.4482421875,0.4775390625,0.2900390625,18.73046875,5.64453125,16.77734375,7.51953125,29.19921875,72.94921875,43.84765625,0.20839911588253868
0.4482421875,0.4775390625,0.2900390625,18.73046875,17.44140625,12.91015625,7.51953125,29.19921875,72.94921875,43.84765625,0.00884117461319861
0.4482421875,0.4775390625,0.2900390625,18.73046875,17.44140625,16.77734375,72.55859375,29.19921875,72.94921875,43.84765625,0.03694347963372276
0.4482421875,0.4775390625,0.2900390625,18.73046875,17.44140625,16.77734375,7.51953125,53.02734375,72.94921875,43.84765625,0.0
0.4482421875,0.4775390625,0.2900390625,18.73046875,17.44140625,16.77734375,7.51953125,29.19921875,42.28515625,43.84765625,0.020208399115882538
